50,81,1277,1929,658,1828,1889,1936,272,292,189
647,647,584,275,1209,1955,246,852,1462,1893,526
138,138,256,966,292,979,1744,881,1718,1664,1799
1264,1264,516,99,1526,286,1629,502,131,435,26
174,174,1140,857,1963,1689,595,553,1572,569,1901
37,37,1979,758,1672,894,445,1975,739,832,921
294,1505,949,1173,294,125,1911,1206,1513,186,14
976,976,1211,1056,592,1932,964,442,1755,1317,1894
1294,1294,1930,1505,929,1630,1815,938,1690,1513,1134
431,427,494,1555,590,1642,377,704,1874,1493,731
748,1459,940,578,1978,1320,1823,576,1798,1932,1808
1946,1946,1577,746,377,1400,1272,427,1220,1237,831
605,1633,1569,413,1580,1733,605,109,377,1274,1249
395,395,1962,1925,1709,1507,542,1211,1443,764,96
1450,1450,1402,331,23,1662,1467,1273,1108,938,1383
1037,1037,910,1809,579,1866,1526,347,1060,201,326
573,573,813,1698,1399,776,847,975,421,1872,362
1301,316,1301,464,683,230,1879,555,1537,709,466
1920,1920,1293,318,74,202,1461,737,1494,1493,547
1535,1535,1449,1050,603,593,1078,1664,1938,863,1484
1807,1807,1016,1942,1742,1868,453,346,351,432,992
1799,1219,1799,565,640,51,71,391,26,493,615
407,1176,407,1428,465,1899,955,869,294,1044,1266
556,556,1729,612,1283,320,1087,769,732,132,1740
1244,1244,934,95,283,1510,854,1900,1422,1946,577
1300,1300,1817,630,950,780,1156,1934,1633,1366,677
778,16,778,1414,1498,1547,1232,51,1858,1378,391
94,94,1202,140,1800,838,313,1229,1322,842,1403
969,969,1831,19,1493,619,1479,822,109,979,718
1366,1357,1366,1237,291,950,831,1480,74,488,1872
389,389,210,813,79,460,205,181,1841,1408,697
837,837,966,23,1799,657,1662,6,589,1273,1338
134,134,1884,679,884,1501,1364,1053,1493,342,1897
710,1209,1893,1574,1179,246,1615,1666,763,52,1355
1595,1595,1805,869,1442,1115,1071,1467,805,1284,1779
105,105,572,435,604,902,1739,238,834,1594,377
104,1582,1983,109,1479,822,394,19,619,1569,718
1027,262,1027,1102,1635,993,1985,1892,31,720,1152
1712,1712,498,1417,151,1654,1352,519,1899,168,1691
904,904,670,1587,804,1912,1340,1241,1612,1686,478
1881,1881,1476,479,1055,1068,1772,1965,1340,201,1313
585,585,378,1177,174,532,147,967,822,718,311
581,581,144,1999,1691,106,740,307,1160,1977,1306
833,833,1840,130,1953,1011,464,1696,794,745,82
1952,1952,1519,1860,1353,1862,919,635,884,31,530
65,65,1818,1904,387,965,1297,823,1635,540,1191
922,1005,1016,378,1185,1973,967,1531,109,1131,1895
1875,1875,1279,1822,613,530,1364,353,303,1455,1560
889,889,936,111,63,1467,1896,1766,1402,465,301
1972,1972,326,643,1295,721,174,1426,1177,235,967
999,1363,1740,1397,999,1480,1492,599,1025,620,1824
1125,1125,1479,619,109,19,1493,718,822,326,579
1063,1063,350,596,925,90,780,227,1149,313,760
110,110,125,335,1338,1710,1358,614,1173,1409,1844
1394,855,1394,415,1980,1081,1859,1786,861,1483,477
1539,1539,235,447,1738,645,871,298,1328,1308,21
519,1053,272,1567,625,1519,1149,580,1674,1163,1417
1270,1270,1540,1042,1624,1710,1133,807,5,1045,85
966,966,252,1112,881,1791,837,1273,539,1884,160
385,385,685,807,1548,414,1624,276,1794,388,610
155,155,885,86,1306,1271,432,276,747,1905,760
1446,1446,1966,1002,317,547,1652,1335,247,1320,941
1031,1031,548,308,1033,320,1729,148,311,1035,455
1113,1113,1718,1664,138,993,135,1637,1748,387,1680
1578,1578,498,51,100,331,833,583,1243,1756,1949
399,1821,399,1035,762,137,612,627,1653,1031,1773
1091,1091,1988,738,1215,1085,146,1236,925,1852,1245
1593,1573,1426,1153,1019,131,774,1905,335,940,546
113,113,390,781,1150,1751,666,1112,1372,888,619
1487,1487,499,758,852,1313,1438,634,1256,1004,1987
1551,1551,1795,1913,862,1528,1645,986,32,682,1070
1413,1413,1416,489,746,776,470,324,1765,1560,279
701,370,1754,1671,1566,701,500,810,1840,177,100
1120,91,1120,1479,189,394,1894,950,765,1277,1319
638,1479,377,109,822,643,718,1901,619,189,1894
1331,1331,1854,544,1730,741,358,701,634,1358,1327
975,1698,776,975,1477,573,1254,339,1567,375,750
1682,1682,1796,1746,1559,975,986,1847,796,813,277
1339,1339,266,384,560,415,1383,419,1192,1780,4
169,1479,822,109,394,718,643,377,619,189,831
1281,1288,1463,1861,681,55,1174,1281,1619,218,106
1021,1021,74,643,1512,474,1975,1478,1621,1105,1392
813,813,573,1399,975,847,652,284,456,339,776
1533,1533,203,1923,134,1476,746,982,678,1898,1987
1726,1726,1517,1703,1105,1230,1277,1713,398,750,1010
1987,1987,758,1474,1979,1923,1476,403,832,678,499
36,867,422,142,181,698,1484,1234,185,562,215
642,642,1819,1022,1106,239,287,1959,1799,822,1271
1963,1963,875,1360,263,1528,1819,1799,1177,1669,1409
1143,1081,463,1143,1311,1303,545,546,1623,717,322
1803,1803,874,1680,655,1178,953,1746,1764,114,1064
1917,1917,415,1456,189,1710,1760,379,953,252,732
115,115,1664,1694,20,979,967,38,1431,677,668
447,447,1986,764,1443,1665,1925,1365,388,1248,96
1159,1227,446,54,1042,106,243,323,980,1438,858
