1288,1288,1861,681,588,1463,1281,106,1221,456,343
1578,1578,710,1110,1294,1638,1027,1179,1373,70,767
1031,1031,1033,308,1346,149,548,311,624,367,401
399,399,1031,1745,1123,367,289,1497,548,1033,401
1527,1527,1558,615,825,188,22,565,262,867,506
1207,1207,195,85,884,1876,1924,1318,811,1497,276
1790,1790,1670,539,955,869,208,1536,138,927,560
1154,1154,950,1831,1558,1881,1840,969,804,1219,1335
1112,1112,881,1577,619,268,966,1119,1526,1493,955
231,231,1223,1329,1246,1286,813,1648,1533,920,607
1091,1091,738,1988,146,861,898,1215,1506,1085,1623
1718,1718,1112,881,966,268,113,642,910,1146,904
742,1915,742,956,1356,834,1963,228,1422,1064,506
1891,1891,1986,1670,1032,288,1793,869,789,209,1408
4,4,1173,1257,741,462,1044,1427,1409,1603,1177
950,950,1544,1163,1335,1934,1767,80,1635,114,1052
50,1936,272,1121,1955,375,400,580,488,81,1567
749,749,440,976,1400,1894,343,1946,745,205,321
932,1731,767,1467,1373,1037,1563,372,1862,637,1226
1301,316,1301,464,1100,230,536,1906,683,833,1686
1186,488,1186,1135,391,1683,275,1193,1316,25,800
710,1149,1080,149,1973,1067,1794,1245,1519,451,1457
906,1958,896,722,1884,1681,1409,239,1148,1846,728
969,969,1831,1277,718,1884,1526,822,950,189,1929
1391,1391,167,224,1023,1167,570,367,1031,61,1744
1402,1402,1037,1256,741,1487,909,862,720,293,562
1881,1881,1476,479,1064,1772,1965,1409,654,160,1282
735,2,735,1694,1848,38,844,940,311,272,1053
1945,1945,1618,618,918,1877,329,1359,190,1781,1187
516,516,435,131,198,1883,955,221,518,1728,1768
254,254,655,815,112,484,843,1870,1189,1072,187
1289,1242,1872,1259,1347,1813,1437,1393,421,409,1903
389,389,607,601,269,276,930,1279,1286,1836,633
1337,1337,939,569,268,671,11,1138,200,1148,1739
1113,1113,1256,1012,1683,100,1862,1709,135,563,1453
936,958,937,936,378,46,1299,1508,991,144,978
1331,1331,1730,1854,744,358,891,1903,800,638,1936
236,236,1912,29,601,398,1493,1976,1173,1725,206
1244,1244,934,318,43,1899,1438,1702,863,4,1662
1266,997,1266,177,1587,1808,1897,71,1451,153,1241
1679,1679,350,1947,1267,1796,1023,1346,199,393,538
1027,262,1102,1027,938,962,500,1320,1467,868,941
650,650,1330,866,1027,651,1638,262,1103,1630,1102
1206,1505,1173,1206,1429,125,949,294,953,1976,1830
1596,1596,1863,5,1019,144,1540,147,87,1042,1045
1282,1282,1409,1215,1904,1844,950,153,1935,1830,272
205,205,195,1480,172,1296,440,745,976,1577,1986
1006,1006,1297,1141,1427,965,1257,903,1046,1274,1130
89,89,967,1005,438,1970,656,1083,1914,1431,1054
1263,950,1767,1237,239,216,649,82,1020,1083,1724
754,899,222,762,754,652,357,1111,437,1645,1474
1213,1213,1465,66,1199,954,1760,1216,1122,1126,1773
239,239,642,1526,1237,1884,1409,822,658,109,1512
1643,1643,1184,384,774,226,1176,1729,1274,507,491
778,778,16,1414,1547,1432,1888,92,1858,921,1604
1779,1779,1303,1081,1143,92,1843,236,1706,29,215
1771,1771,1074,1501,544,1665,832,1730,1668,741,1056
593,593,1338,1066,1899,1073,1362,138,1092,428,1804
1695,1695,1278,954,1902,1413,572,1933,172,818,1188
1670,1670,239,1884,1940,1146,1986,1819,955,131,1891
128,522,128,1237,239,1912,1670,26,1493,837,822
1946,1946,746,1577,1400,1272,749,1112,1894,781,1119
1455,1918,101,1455,1329,1017,325,64,792,1408,821
1807,1807,1016,1942,1742,346,351,235,605,1116,1372
37,37,758,1979,717,599,1042,1114,1905,155,1342
647,647,584,1462,1209,1650,488,25,1955,275,235
1989,1989,28,588,1826,1310,733,1522,1944,450,271
1127,1127,282,1841,1591,966,1119,1804,331,804,1592
1704,1704,0,905,1918,1017,418,1511,1865,801,1089
1410,883,384,1348,769,1216,681,1103,1579,1967,1388
1794,1121,1901,1346,925,1517,749,451,131,1437,1794
1535,1535,1449,1675,1009,1624,524,1911,996,337,1078
1999,1999,187,477,484,314,1598,1411,1811,395,692
1373,1373,1638,1578,1285,833,1322,1027,113,767,870
1706,1439,1706,959,335,52,273,1081,938,206,1789
1744,1744,820,812,443,1188,398,691,1504,611,920
1423,1423,1114,758,1979,1878,305,1312,61,1258,1658
1726,1726,481,1112,781,991,1208,378,1170,1652,1577
25,235,1650,584,139,1223,1648,25,1157,1378,1673
1281,1288,1463,681,1861,106,588,55,1221,605,748
105,105,834,435,163,1755,1509,1277,967,1728,1739
1919,1788,1503,933,559,1951,1122,1923,160,150,82
1539,1539,235,1810,871,1726,1864,1283,601,1101,900
750,738,393,750,1930,1198,900,1955,1852,146,948
275,1545,1392,1277,718,1526,1479,337,741,394,822
1671,1671,869,761,1161,1535,1886,1675,1212,953,294
794,794,1835,328,992,1254,1138,533,1003,598,1765
1609,1609,1118,955,263,1884,1976,809,138,1669,1637
111,111,1241,1034,1558,938,1974,1154,1840,1217,1841
1782,1782,1728,1536,621,1750,1256,745,1147,1291,222
1693,1173,718,822,1493,1106,1210,36,109,189,7
407,407,1738,662,1027,868,1779,1706,1385,1243,1315
1446,1446,1966,745,1652,976,336,1606,94,1849,135
850,88,47,357,1622,1079,404,899,1581,1095,1599
1533,1533,203,1433,776,813,231,982,398,1803,848
1063,1063,350,994,663,1435,466,1368,1767,1847,637
595,595,1713,174,1572,834,1220,1140,553,628,1689
138,138,757,1907,1884,263,1670,1128,863,1064,1986
1167,746,1272,1715,1254,1066,1946,1330,1977,1167,716
1306,721,86,323,747,1045,1631,5,1271,1306,474
529,529,587,1644,1471,273,1820,684,1789,1772,538
1960,620,1268,1480,1708,1577,1296,1357,196,892,679
929,929,335,450,26,1710,1670,239,1270,268,1068
993,993,1542,926,1526,1053,208,91,1148,1340,1911
1799,13,1799,1542,71,530,1219,1255,1779,188,565
597,597,560,1878,950,1828,1490,31,1335,438,1005
46,1237,979,189,1296,1215,442,1577,718,765,822
143,143,195,1299,146,1122,663,1839,1494,1213,612
479,479,1881,1772,1965,81,1476,201,741,1064,1046
940,940,748,1161,995,1546,1376,1961,1953,1171,1785
1788,1788,1503,933,559,1122,1951,1440,1923,1154,160
26,26,428,1859,1489,1034,1362,1808,918,1029,1109
32,32,955,855,720,1260,1519,1720,1425,1023,23
636,1326,967,1005,1083,1054,89,438,636,163,105
174,174,1140,553,595,1689,1572,1963,728,973,1326
42,42,1559,1995,1486,1110,1415,1014,678,29,315
277,277,1602,1232,817,1312,1858,247,1039,1546,1487
999,1363,999,1316,1284,317,960,1453,302,968,1609
904,904,670,1808,804,118,1146,202,1974,1241,61
1745,1415,886,1985,426,1898,1014,1438,1597,808,844
134,134,679,1868,1273,1116,36,1161,285,26,403
1451,1451,118,1951,1767,1173,979,939,822,256,342
184,408,184,992,1138,627,1950,1254,137,238,1698
1685,1329,1685,920,607,418,691,1286,1279,1648,1223
359,671,1668,1739,359,195,729,1656,1854,619,1337
585,585,36,822,1116,579,831,189,1577,750,679
1332,1967,1426,1905,883,681,1348,1580,1153,217,1562
169,1277,718,979,822,189,394,1526,1392,741,950
629,75,956,629,924,955,560,1965,843,506,1239
971,971,159,423,845,333,637,946,100,1404,720
1037,1037,1148,741,955,1526,1884,208,292,689,268
251,251,1449,742,1071,601,1428,516,221,1670,1744
1283,1283,1144,1729,175,1719,157,788,731,1309,431
1853,1853,99,1415,1951,1844,502,817,822,755,162
885,885,86,1306,306,681,876,1631,760,1861,830
1053,1053,272,625,81,580,1567,1526,1209,470,765
175,1275,320,711,1110,548,1939,772,612,1667,1495
683,142,1301,801,464,935,370,1565,683,1960,1715
1357,1357,1366,1363,620,1611,456,1711,892,908,352
715,1162,1791,1342,1485,728,715,1457,896,1299,1905
385,276,385,149,243,1042,1631,1045,1794,270,483
834,834,105,621,1356,1755,1536,1124,435,1115,1615
1092,1092,189,579,822,741,979,512,757,160,1493
1629,1629,949,1295,189,74,1493,407,1844,1512,642
1344,1344,1098,1587,113,1913,1840,1032,1986,100,1383
1008,1240,722,896,611,388,776,1796,1008,753,1777
477,1245,477,861,1365,1085,715,1623,1774,1215,1885
1120,1120,91,292,979,950,765,1526,394,1569,1409
1540,1540,1332,1418,1042,414,1019,85,304,112,1189
1095,1095,357,1581,455,1389,1537,308,1079,1175,1622
1142,1142,1020,1700,393,458,1988,1437,338,1259,1913
840,840,1975,1950,1366,1844,573,291,817,963,152
1404,211,100,923,742,34,500,1505,1428,213,968
304,965,413,1733,1569,1633,1274,1580,605,109,1249
642,642,268,1718,1027,904,407,1146,239,1612,966
1339,1339,1073,1003,805,746,771,1936,356,76,1638
375,400,1567,375,20,1889,50,1304,625,1936,1806
1660,1660,1744,820,1902,149,1169,1134,900,1167,1638
1492,1492,1293,701,800,340,134,222,999,929,1253
815,815,1756,43,4,1518,281,1309,171,218,1603
15,15,716,1718,666,101,813,1112,779,1869,148
337,337,689,741,1148,1498,1375,1277,969,739,1893
968,1722,968,1784,1891,259,1425,745,1167,332,1782
562,1918,1329,1455,821,1017,64,1279,418,1089,1286
1071,1595,1805,1071,805,1124,968,1686,745,701,247
235,235,584,983,1375,1227,965,1926,1372,1673,404
1875,1875,1597,1474,1014,886,1327,554,1985,1838,808
1125,1125,394,19,1526,1392,831,969,718,1440,189
1840,1978,1840,12,750,814,776,1323,730,454,1571
220,220,822,1831,910,1693,969,964,1508,1884,1458
519,1053,580,272,625,1567,1519,1149,1674,1334,1417
115,115,1664,20,1694,1687,2,1431,967,86,311
1712,1712,151,408,776,498,276,67,916,1074,813
1865,207,1865,348,607,1511,1685,1204,1017,325,418
