0.1678228229,0.0331346355,0.0160370022,0.0158481468,0.0149103701,0.0111195091,0.0110741509,0.0104323067,0.0090546440,0.0084692044
0.9985634685,0.0003043479,0.0001378543,0.0000610253,0.0000571607,0.0000452805,0.0000439566,0.0000405083,0.0000351115,0.0000320486
0.5393229723,0.4256175160,0.0165092330,0.0035342856,0.0020195663,0.0019343989,0.0012847958,0.0011515002,0.0010327592,0.0007665123
0.9612993002,0.0045030834,0.0029506716,0.0021763653,0.0020095289,0.0017041678,0.0012440865,0.0009855764,0.0009751137,0.0008739721
0.5188684464,0.3697383404,0.0087281549,0.0080571873,0.0033899888,0.0030869760,0.0025722838,0.0025100838,0.0023746772,0.0023655996
0.6112790108,0.3275568783,0.0061783991,0.0038896387,0.0019569639,0.0019190662,0.0012816213,0.0012523732,0.0012081049,0.0010377846
0.9798585176,0.0036977197,0.0013214668,0.0006507735,0.0006448725,0.0006385720,0.0004177206,0.0003781281,0.0002576371,0.0002495089
0.9280710816,0.0380724669,0.0107655143,0.0078812232,0.0060432036,0.0021295815,0.0018926158,0.0012324932,0.0009458563,0.0007132892
0.9978966713,0.0001805660,0.0001505568,0.0000754142,0.0000730502,0.0000670948,0.0000647954,0.0000603359,0.0000544593,0.0000384370
0.7264128923,0.0438455828,0.0221752990,0.0219221953,0.0199707821,0.0123746358,0.0095531438,0.0063439873,0.0063348217,0.0054553365
0.0334093459,0.0192515925,0.0131392088,0.0127755236,0.0118696261,0.0105552040,0.0102849426,0.0102665322,0.0102592018,0.0101871956
0.9994957447,0.0000627929,0.0000396604,0.0000356116,0.0000355508,0.0000237355,0.0000142526,0.0000119527,0.0000105451,0.0000083720
0.3088723421,0.2972045243,0.0494449809,0.0283822510,0.0197286643,0.0195642337,0.0123527013,0.0103129214,0.0082705123,0.0081262318
0.5629967451,0.4122721255,0.0028075234,0.0023728185,0.0022392112,0.0014249061,0.0011154454,0.0010585843,0.0009497498,0.0009300770
0.4296319187,0.0392863862,0.0195019320,0.0130966054,0.0128865419,0.0123937819,0.0102491220,0.0092955008,0.0092381770,0.0080986312
0.9995735288,0.0000845229,0.0000825785,0.0000421035,0.0000248540,0.0000190495,0.0000140904,0.0000130700,0.0000124017,0.0000122766
0.2203779668,0.0611612760,0.0529587977,0.0332591496,0.0331527218,0.0298798904,0.0292744190,0.0272591636,0.0239184145,0.0180094764
0.9479463696,0.0195049122,0.0070760907,0.0031142656,0.0010110289,0.0009456393,0.0008224476,0.0005912182,0.0005404049,0.0004821337
0.9997488856,0.0000357791,0.0000340725,0.0000210763,0.0000176119,0.0000109424,0.0000084705,0.0000076329,0.0000062540,0.0000057497
0.7861832380,0.1428519040,0.0612083636,0.0014224016,0.0013239301,0.0006273754,0.0004235677,0.0003935109,0.0002900049,0.0002713943
0.4840345979,0.1304982305,0.0549833961,0.0304571167,0.0301745962,0.0223255306,0.0205055885,0.0193565097,0.0148796123,0.0122726206
0.8782187700,0.0055667930,0.0033207806,0.0032214148,0.0026934994,0.0024150957,0.0023339489,0.0016718968,0.0014889620,0.0013127843
0.1602764130,0.0963167399,0.0764850751,0.0322720669,0.0223724321,0.0218254216,0.0150462901,0.0149965025,0.0143317711,0.0097834338
0.9530443549,0.0117179956,0.0029821063,0.0020895593,0.0020752426,0.0014230435,0.0011450450,0.0008454935,0.0008209940,0.0006412417
0.9622448087,0.0157017689,0.0052758902,0.0044738557,0.0009325876,0.0009299968,0.0007770815,0.0006452210,0.0005711524,0.0004642777
0.6098889709,0.1463429183,0.1192983985,0.0552088879,0.0115075661,0.0099347336,0.0097905453,0.0090886187,0.0059909793,0.0056921514
0.4233574569,0.1735367328,0.1106020287,0.0694124103,0.0632847324,0.0528420955,0.0183464196,0.0124785686,0.0099471500,0.0085435687
0.9845135808,0.0032691215,0.0027879493,0.0019894557,0.0005348439,0.0002933404,0.0002806298,0.0002691329,0.0001704985,0.0001422787
0.9967539907,0.0003605938,0.0003544540,0.0002655191,0.0002609338,0.0001315800,0.0000739604,0.0000730866,0.0000728079,0.0000528989
0.6910599470,0.0568700619,0.0386325866,0.0265255142,0.0255137905,0.0246021915,0.0171429757,0.0152498512,0.0092528639,0.0072722207
0.9998883009,0.0000193850,0.0000087074,0.0000086762,0.0000086641,0.0000072814,0.0000069421,0.0000066270,0.0000052999,0.0000032019
0.9680016041,0.0242207386,0.0017781510,0.0015312913,0.0002818229,0.0001879715,0.0001560122,0.0001256327,0.0001137356,0.0001093438
0.9851159453,0.0053433091,0.0035302772,0.0004859340,0.0003317766,0.0002833895,0.0002360123,0.0002269827,0.0002102118,0.0002048409
0.9521012306,0.0063781724,0.0035509188,0.0018621957,0.0010355116,0.0008063511,0.0008018127,0.0006618504,0.0006355991,0.0005971444
0.8471218348,0.0532922260,0.0425398387,0.0223401319,0.0074783983,0.0059592854,0.0050901845,0.0043113320,0.0022846051,0.0009328267
0.3212109506,0.2087095827,0.1788845062,0.0656022802,0.0497846529,0.0342314690,0.0284804497,0.0169930626,0.0094932523,0.0086742910
0.5806326866,0.0491964854,0.0101454994,0.0084773628,0.0066186469,0.0053026229,0.0052794553,0.0052216309,0.0048359712,0.0047225631
0.5928508043,0.1758633256,0.0156423077,0.0134625332,0.0121708326,0.0100092143,0.0093533471,0.0074484921,0.0068789213,0.0068606753
0.6386206150,0.0524850488,0.0361508653,0.0258847643,0.0173337087,0.0142350467,0.0087287007,0.0087172659,0.0081264200,0.0077476092
0.5373714566,0.1121094376,0.1048043817,0.0589311086,0.0382180326,0.0221734121,0.0153823076,0.0133776935,0.0121470736,0.0110012619
0.9550899863,0.0423368402,0.0016317161,0.0005619143,0.0000654340,0.0000482992,0.0000299928,0.0000297734,0.0000268732,0.0000206650
0.1459448785,0.1085906401,0.0832494050,0.0732274875,0.0716170445,0.0529280491,0.0430157371,0.0426440611,0.0323381945,0.0214054212
0.1357570291,0.1009548679,0.0487865694,0.0321840756,0.0238644741,0.0206575319,0.0204283167,0.0200199429,0.0194287505,0.0189712998
0.7394086123,0.0577779301,0.0520277359,0.0506406054,0.0387399159,0.0126878172,0.0063984687,0.0063182092,0.0058599841,0.0053988006
0.2728788555,0.0917768106,0.0868539214,0.0831689164,0.0548469312,0.0467457287,0.0395749733,0.0255021788,0.0233157706,0.0199191030
0.5618584752,0.3827349544,0.0157352295,0.0145866675,0.0088969599,0.0070136064,0.0013624715,0.0011600545,0.0009387296,0.0007350901
0.7404547334,0.1343276352,0.0184626114,0.0177583508,0.0163281485,0.0149929710,0.0121356118,0.0035384544,0.0022793703,0.0016918516
0.7751427293,0.0145332813,0.0078886915,0.0058430624,0.0052890750,0.0052291080,0.0046595796,0.0037371214,0.0032668808,0.0031378837
0.9906630516,0.0042669331,0.0008547516,0.0008315788,0.0006823140,0.0005711804,0.0002651920,0.0002237447,0.0001841088,0.0001524017
0.9985163808,0.0004763178,0.0002750510,0.0002246242,0.0001548015,0.0000458717,0.0000441473,0.0000392814,0.0000314868,0.0000193836
0.9466711283,0.0298727192,0.0033274344,0.0016239109,0.0007826694,0.0007572862,0.0004109291,0.0003968244,0.0003528593,0.0003279364
0.9993378520,0.0006233276,0.0000100314,0.0000033184,0.0000022708,0.0000019417,0.0000019010,0.0000016426,0.0000015341,0.0000014259
0.5906373858,0.1687048227,0.1506837159,0.0035909258,0.0026873727,0.0024844918,0.0024015857,0.0020556462,0.0019345458,0.0018500638
0.4760736823,0.0677933842,0.0627905354,0.0580980666,0.0522919260,0.0371555723,0.0282076821,0.0189490337,0.0149427904,0.0135293417
0.5087338686,0.4852493405,0.0022205592,0.0011402457,0.0008643325,0.0002514454,0.0002295519,0.0001159085,0.0000997925,0.0000803381
0.9149917960,0.0048543639,0.0027295721,0.0022841245,0.0022126040,0.0020827537,0.0018193390,0.0016957748,0.0015145047,0.0013868873
0.9846365452,0.0009009718,0.0007974780,0.0007239864,0.0004250008,0.0003012002,0.0002854647,0.0002474462,0.0002394201,0.0001916719
0.0328822099,0.0302287731,0.0268258154,0.0253435727,0.0226575639,0.0213140920,0.0188276116,0.0187374763,0.0179948844,0.0163906310
0.9999929667,0.0000024309,0.0000018559,0.0000004273,0.0000004073,0.0000003852,0.0000002491,0.0000001856,0.0000001728,0.0000001323
0.9990820885,0.0001374394,0.0001155607,0.0000906556,0.0000846057,0.0000615170,0.0000584426,0.0000553850,0.0000509531,0.0000292390
0.9981080294,0.0001083374,0.0001071866,0.0000767733,0.0000550819,0.0000537860,0.0000524119,0.0000448188,0.0000429573,0.0000385658
0.7487001419,0.1370755583,0.0296228211,0.0180483293,0.0143214911,0.0057626865,0.0025036875,0.0020766575,0.0017265553,0.0016477908
0.5418788791,0.3176698089,0.0072884052,0.0045722798,0.0024042404,0.0022633746,0.0020737641,0.0020416826,0.0019648792,0.0019296657
0.9676140547,0.0183255244,0.0047499510,0.0036621976,0.0013287556,0.0012013834,0.0004354792,0.0004253743,0.0002179639,0.0002066989
0.8952499032,0.0063034901,0.0048044375,0.0035819265,0.0033764583,0.0031462030,0.0030320806,0.0029151312,0.0023231902,0.0021824515
0.6579368114,0.2161003202,0.0610467978,0.0325650610,0.0033751992,0.0032215193,0.0018883391,0.0017918154,0.0017570505,0.0011898037
0.0340726711,0.0339660645,0.0311302450,0.0203747228,0.0174505319,0.0163114350,0.0152314836,0.0150018949,0.0145009169,0.0130878054
0.9898917675,0.0075760009,0.0009352334,0.0001220599,0.0000987536,0.0000475569,0.0000468651,0.0000437649,0.0000425675,0.0000388567
0.4294419885,0.3332828283,0.1383819282,0.0272671897,0.0096363192,0.0077592181,0.0077155125,0.0057491916,0.0030136795,0.0025938286
0.8779969811,0.1112366989,0.0030763678,0.0029488441,0.0021543365,0.0008365646,0.0006266009,0.0002690776,0.0001167353,0.0001066762
0.4370582402,0.2448384762,0.0816665813,0.0380170457,0.0343865678,0.0328369997,0.0151099106,0.0126690427,0.0086309230,0.0081027607
0.6373175979,0.0280681252,0.0117779691,0.0088965595,0.0085396534,0.0068320613,0.0048321686,0.0047670188,0.0046171066,0.0037891213
0.9542615414,0.0209383983,0.0118820155,0.0018867342,0.0008059698,0.0007079883,0.0006470883,0.0006246117,0.0004196152,0.0003229176
0.6691946983,0.0451475419,0.0208057594,0.0202348698,0.0134936059,0.0111555159,0.0108050499,0.0088905608,0.0086906925,0.0084924335
0.9917113781,0.0010235532,0.0007921183,0.0005296135,0.0003979455,0.0003014442,0.0002761511,0.0002437294,0.0002198850,0.0001999298
0.9335253835,0.0426542908,0.0087035624,0.0038984402,0.0027638071,0.0012756427,0.0012587602,0.0007713426,0.0007686829,0.0006940949
0.9740335941,0.0028020279,0.0017093532,0.0013265881,0.0004705534,0.0004232508,0.0004150507,0.0003788138,0.0003395388,0.0002468778
0.9793983102,0.0079292683,0.0022686948,0.0013399846,0.0012951015,0.0007785411,0.0007688914,0.0005613780,0.0003605268,0.0002623964
0.3178662360,0.1622696966,0.1499573439,0.0318966545,0.0296871215,0.0211079940,0.0204861145,0.0147380996,0.0141844861,0.0140686119
0.9999611378,0.0000233878,0.0000030930,0.0000017813,0.0000014847,0.0000007978,0.0000006807,0.0000006316,0.0000005909,0.0000004950
0.9986081719,0.0011267109,0.0002648205,0.0000001012,0.0000000716,0.0000000300,0.0000000273,0.0000000182,0.0000000138,0.0000000115
0.9909898043,0.0081403404,0.0002378270,0.0001173208,0.0001028851,0.0000766328,0.0000480669,0.0000357498,0.0000303933,0.0000262040
0.7404426336,0.0116700688,0.0076877330,0.0067830323,0.0058100936,0.0055301553,0.0053359987,0.0052373069,0.0041724816,0.0040422957
0.8726428747,0.0199530795,0.0103285452,0.0055974922,0.0048239231,0.0045469981,0.0036871030,0.0031763997,0.0030122318,0.0026961870
0.9938334227,0.0031239300,0.0007932970,0.0007565118,0.0002389310,0.0000857805,0.0000738476,0.0000641299,0.0000611166,0.0000469830
0.7499748468,0.2357675880,0.0008198351,0.0003856087,0.0003804584,0.0003664898,0.0003413090,0.0002246908,0.0001989719,0.0001905732
0.6717045307,0.0730676800,0.0256128944,0.0155092040,0.0150425611,0.0134343011,0.0119371535,0.0105501041,0.0099627236,0.0093852216
0.4830420017,0.2020042837,0.0432605371,0.0343281180,0.0166393481,0.0164530538,0.0140291583,0.0125452671,0.0085651772,0.0062427646
0.9977236390,0.0013322190,0.0003260418,0.0001420655,0.0000504218,0.0000239537,0.0000226390,0.0000172174,0.0000146642,0.0000138150
0.6118922830,0.1557496637,0.0764833540,0.0455157682,0.0240985509,0.0062840842,0.0051787002,0.0049597882,0.0048166588,0.0039072130
0.9993693233,0.0002725889,0.0001972272,0.0000132542,0.0000094921,0.0000080222,0.0000066154,0.0000065882,0.0000064921,0.0000062076
0.5613454580,0.2567905188,0.1121689230,0.0214345548,0.0063773924,0.0052676625,0.0029436518,0.0027897349,0.0027030066,0.0019614594
0.9741631150,0.0123363324,0.0018353064,0.0015150731,0.0012234115,0.0004219236,0.0003473841,0.0003222014,0.0002831152,0.0002806439
0.2758709192,0.1673964709,0.1228506416,0.0578938313,0.0551331826,0.0424129218,0.0291822683,0.0148439901,0.0109166307,0.0078883898
0.9871922731,0.0045870449,0.0010013635,0.0009293897,0.0004889811,0.0004135406,0.0003224809,0.0003069863,0.0002943147,0.0002625162
0.9986543655,0.0003320914,0.0001093102,0.0000637141,0.0000517088,0.0000507463,0.0000248494,0.0000218162,0.0000197089,0.0000169142
0.9973203540,0.0003685620,0.0000721310,0.0000699376,0.0000687140,0.0000625633,0.0000548683,0.0000511302,0.0000474562,0.0000400427
0.3299350739,0.2330022156,0.0794526488,0.0565711819,0.0404155664,0.0207482744,0.0204616096,0.0156679917,0.0143228779,0.0100731282
0.9995935559,0.0002584838,0.0001210080,0.0000091367,0.0000043277,0.0000022746,0.0000022492,0.0000013781,0.0000011652,0.0000010776
0.4733246565,0.2883363068,0.0214279052,0.0133613329,0.0132229449,0.0120673776,0.0103890039,0.0091296239,0.0067433999,0.0055314512
0.2505262792,0.2044219226,0.1640189141,0.0817952827,0.0508670770,0.0231810324,0.0190681592,0.0180594418,0.0166725162,0.0152763370
0.7576775551,0.0616050586,0.0455126204,0.0319531821,0.0195748452,0.0070037502,0.0045273895,0.0042348192,0.0040354049,0.0039830734
0.9981926084,0.0004577511,0.0004142217,0.0001710850,0.0001121613,0.0000809631,0.0000596795,0.0000390621,0.0000292938,0.0000227258
0.0716997311,0.0332058743,0.0278277006,0.0262013096,0.0233357288,0.0208585281,0.0182038415,0.0179897193,0.0178801678,0.0151565773
0.5701725483,0.1686652154,0.0721129701,0.0131301796,0.0099526197,0.0063790502,0.0056835385,0.0053821951,0.0043425485,0.0038568787
0.9487601519,0.0305134971,0.0037499594,0.0024309100,0.0015476316,0.0015272164,0.0015109072,0.0013996868,0.0011420577,0.0009274615
0.9994872808,0.0002989541,0.0001229500,0.0000361159,0.0000187849,0.0000087306,0.0000016688,0.0000015017,0.0000012645,0.0000010899
0.9535674453,0.0067203781,0.0047019450,0.0037706031,0.0024749143,0.0019249101,0.0016793865,0.0015176232,0.0013762525,0.0009798680
0.9995977283,0.0003855478,0.0000050692,0.0000025808,0.0000024939,0.0000006542,0.0000006370,0.0000004845,0.0000004221,0.0000003908
0.9746028185,0.0085632484,0.0015965841,0.0015810563,0.0012765123,0.0011297478,0.0006653474,0.0006337121,0.0006030631,0.0005956899
0.5979171395,0.0849515349,0.0371871553,0.0367096663,0.0178736225,0.0168669000,0.0137690157,0.0115407277,0.0114638535,0.0110929590
0.9960396290,0.0011794184,0.0008045121,0.0007037371,0.0005678865,0.0001627336,0.0001040751,0.0001001484,0.0000571180,0.0000357912
0.9449754953,0.0134950317,0.0055224001,0.0039327876,0.0016858359,0.0016782949,0.0014787036,0.0014438088,0.0011539725,0.0011434329
0.9981474876,0.0014789646,0.0000672325,0.0000359907,0.0000298885,0.0000210416,0.0000138255,0.0000125363,0.0000116890,0.0000109095
0.6065137386,0.2639168799,0.0329363719,0.0190869942,0.0181363449,0.0150525598,0.0092483098,0.0079618357,0.0029890442,0.0026981756
0.9034007192,0.0235079732,0.0110668177,0.0047256080,0.0044967528,0.0041829967,0.0023848482,0.0022877057,0.0017082797,0.0015650943
0.9835901856,0.0030501718,0.0016574784,0.0013894020,0.0012264751,0.0009094765,0.0005795861,0.0005787300,0.0004250882,0.0004180762
0.9842495322,0.0012340733,0.0008720262,0.0005083669,0.0004725397,0.0003667709,0.0002790711,0.0002329377,0.0002046955,0.0001998847
0.3527108431,0.0210278202,0.0153625095,0.0131901782,0.0114431465,0.0111937765,0.0108302655,0.0106027704,0.0087411571,0.0083795423
0.5494882464,0.1542932987,0.0487057120,0.0413452275,0.0240492076,0.0169068910,0.0124548338,0.0124347536,0.0116851134,0.0105141401
0.8381024003,0.0182305332,0.0121594444,0.0101310685,0.0068763751,0.0063141985,0.0032843479,0.0026149843,0.0021910213,0.0021697027
0.1757788211,0.0678498670,0.0610880814,0.0434845835,0.0314229093,0.0309310239,0.0288935304,0.0284140743,0.0271057878,0.0260481983
0.1064921841,0.0860791951,0.0835818872,0.0726301521,0.0518319383,0.0430647023,0.0405832976,0.0336062536,0.0293723680,0.0245607048
0.9792780280,0.0033541261,0.0011155227,0.0008957050,0.0008282575,0.0007448764,0.0006375295,0.0005458313,0.0004366275,0.0004349726
0.3848833740,0.1211954653,0.0784431845,0.0664887950,0.0314561762,0.0255388152,0.0183226969,0.0175076332,0.0138744907,0.0136860134
0.4844252467,0.0615698472,0.0586185046,0.0583331995,0.0471716411,0.0457715839,0.0452771299,0.0249683782,0.0145856645,0.0106739495
0.1744392067,0.0181064531,0.0180162918,0.0177997891,0.0137095321,0.0135847805,0.0118277092,0.0117590148,0.0115605313,0.0102617228
0.9991337657,0.0000528413,0.0000467949,0.0000290716,0.0000288829,0.0000267977,0.0000235022,0.0000169355,0.0000144467,0.0000142034
0.9871721864,0.0026542835,0.0009902387,0.0004460590,0.0004282510,0.0003831962,0.0003548927,0.0003408764,0.0002797864,0.0002632853
0.7795400620,0.2196052521,0.0003279489,0.0001804947,0.0000916687,0.0000626632,0.0000514771,0.0000232941,0.0000216642,0.0000160171
0.9729212523,0.0077534392,0.0034354988,0.0012964021,0.0012585332,0.0006885307,0.0005325568,0.0005320198,0.0003811166,0.0003418854
0.7665050030,0.1932310909,0.0138324248,0.0008642656,0.0007573979,0.0007462087,0.0007068972,0.0006630847,0.0005889161,0.0005519233
0.4310173988,0.2240748852,0.0445522256,0.0353255756,0.0334819369,0.0211853944,0.0179124307,0.0162597410,0.0144978380,0.0126040736
0.9911206365,0.0060818181,0.0002213064,0.0001356674,0.0001053307,0.0000702093,0.0000632901,0.0000620179,0.0000617800,0.0000545318
0.9980871677,0.0004367242,0.0002067662,0.0001687512,0.0000810988,0.0000801849,0.0000776464,0.0000739577,0.0000281519,0.0000280650
0.9272338748,0.0110987062,0.0046783881,0.0039649718,0.0012354808,0.0012137558,0.0011070665,0.0010135286,0.0010052811,0.0009605028
0.9990558028,0.0001300290,0.0000940517,0.0000526405,0.0000450629,0.0000224370,0.0000218658,0.0000209492,0.0000192198,0.0000174216
0.7405122519,0.0402016938,0.0305420086,0.0209609494,0.0179217048,0.0165896062,0.0136936782,0.0129527524,0.0082336869,0.0057982733
0.5749351382,0.1833421141,0.0293403044,0.0292948149,0.0241003614,0.0219405312,0.0126911467,0.0119224908,0.0109968241,0.0096198795
0.7803617716,0.1719348580,0.0058156322,0.0038250037,0.0028977243,0.0027242636,0.0024970705,0.0017958829,0.0017802191,0.0017713553
0.9600703716,0.0102858655,0.0060196891,0.0042365193,0.0036217212,0.0031156021,0.0029321874,0.0012727497,0.0007715900,0.0005720294
0.8598584533,0.0993080884,0.0085750083,0.0059099793,0.0021023944,0.0020246604,0.0018995923,0.0016246617,0.0016143910,0.0013234949
0.8294458389,0.0143153239,0.0053051631,0.0042435899,0.0029577764,0.0025619341,0.0025165433,0.0024529351,0.0021694268,0.0021549205
0.9951159954,0.0004408540,0.0003795020,0.0003606380,0.0003033177,0.0001983489,0.0001928286,0.0001664973,0.0001575604,0.0001551571
0.9992328882,0.0001920723,0.0000645126,0.0000571418,0.0000269139,0.0000191997,0.0000161200,0.0000143588,0.0000138673,0.0000114337
0.8405066133,0.0559196137,0.0259221327,0.0130048357,0.0125801722,0.0050713783,0.0037727708,0.0035247526,0.0012182648,0.0011205307
0.9970607162,0.0018218794,0.0009048905,0.0001031542,0.0000238351,0.0000191050,0.0000078688,0.0000047610,0.0000032699,0.0000032210
0.5975351334,0.2553714812,0.0926446095,0.0290210210,0.0020539477,0.0008664192,0.0005404961,0.0004422338,0.0004343242,0.0004102246
0.9876117110,0.0012576446,0.0009174890,0.0005935482,0.0005740465,0.0004007532,0.0003356299,0.0003077294,0.0002963156,0.0002885593
0.9984924793,0.0001829547,0.0001364979,0.0000952100,0.0000694098,0.0000616983,0.0000490968,0.0000484964,0.0000394577,0.0000383076
0.9924352765,0.0003759224,0.0003561658,0.0003124514,0.0002256573,0.0002068849,0.0001820918,0.0001746024,0.0001649817,0.0001325665
0.9470533133,0.0215160046,0.0157254208,0.0010111670,0.0008414362,0.0004722130,0.0003696967,0.0003157013,0.0003121986,0.0002893583
0.9980973601,0.0010528689,0.0003754618,0.0001875184,0.0000423229,0.0000239846,0.0000182181,0.0000105313,0.0000094423,0.0000089173
0.9956001043,0.0015653063,0.0001666653,0.0001647601,0.0001564286,0.0001182804,0.0001173175,0.0001140984,0.0000914295,0.0000829631
0.9988384843,0.0002743186,0.0001500175,0.0001396161,0.0000638644,0.0000481950,0.0000452400,0.0000407208,0.0000326906,0.0000176381
0.2420873046,0.1357326359,0.1259215027,0.0331403017,0.0300364029,0.0260118973,0.0198180433,0.0158277713,0.0146555183,0.0135911712
0.3754282594,0.2315172106,0.0203845911,0.0148291793,0.0078782309,0.0075921589,0.0073583904,0.0064552678,0.0053142873,0.0049395161
0.9989864230,0.0006242444,0.0001060630,0.0000637688,0.0000592199,0.0000306648,0.0000299303,0.0000120760,0.0000084785,0.0000078475
0.9989602566,0.0001772266,0.0001347428,0.0000960757,0.0000691018,0.0000568553,0.0000475662,0.0000352736,0.0000321129,0.0000305460
0.8858772516,0.0073689525,0.0059542004,0.0057740365,0.0052056285,0.0041007083,0.0038682583,0.0036100207,0.0034335349,0.0030802174
0.2344221473,0.1883866638,0.1562666744,0.1187361628,0.1154351011,0.0595215708,0.0424341746,0.0295882020,0.0073165633,0.0055457214
0.9954328537,0.0007318176,0.0005549415,0.0003422944,0.0002737287,0.0001959472,0.0001405173,0.0001311086,0.0001252610,0.0001059753
0.9998517036,0.0000703999,0.0000304447,0.0000079986,0.0000055801,0.0000032950,0.0000023072,0.0000018674,0.0000017424,0.0000013787
0.5623161197,0.0905302837,0.0770764351,0.0630210787,0.0389767848,0.0371852405,0.0338868164,0.0076068011,0.0046791262,0.0036151260
0.9999909401,0.0000031523,0.0000016488,0.0000014568,0.0000008524,0.0000003202,0.0000002321,0.0000001746,0.0000001693,0.0000001570
0.9008807540,0.0325002708,0.0170415863,0.0043358952,0.0031135476,0.0023584198,0.0022061530,0.0021195132,0.0016532245,0.0012905604
0.4286558330,0.1329552382,0.0600856245,0.0326672383,0.0278115552,0.0190062653,0.0180522483,0.0155751063,0.0137077933,0.0132771302
0.9511720538,0.0081224786,0.0069035105,0.0048354575,0.0019065302,0.0017872725,0.0016929498,0.0016233682,0.0015765497,0.0012304484
0.0641809925,0.0558287278,0.0506629534,0.0390129238,0.0364080034,0.0273407809,0.0200361069,0.0200197175,0.0168867894,0.0164383184
