1875,1597,1875,483,613,918,1736,51,1909,1036,1359
1244,1244,1773,1779,934,1320,1805,1756,752,501,1709
410,410,1315,1135,1888,488,1377,337,845,580,1193
329,165,329,236,1829,618,1912,1384,1781,499,1166
1693,1173,160,1493,1479,239,377,1526,36,958,1392
94,94,72,1167,186,393,1557,1779,1077,837,313
35,35,327,640,1483,294,1250,981,1492,188,850
749,749,440,976,595,1894,1292,1278,1572,745,872
1788,1788,1503,559,1122,933,1728,1154,700,19,1739
1979,1979,37,758,1338,1257,512,1487,1377,1055,790
850,47,88,1079,404,357,1481,10,1095,850,762
180,180,1068,1965,1105,19,1728,1021,540,765,1555
1987,1987,1578,469,871,1310,1450,1549,1421,253,403
1049,1049,628,445,1904,1506,1830,1479,19,1237,1526
1127,1127,1661,282,345,1426,1531,1766,984,134,43
1697,1697,1203,1420,1579,644,740,1299,290,1852,443
1061,1087,704,1094,970,1642,1388,242,1555,157,59
1625,1625,1528,1395,1360,1255,1971,1223,433,942,1674
538,620,892,727,538,1190,1711,1811,7,548,1840
542,542,587,733,1294,1383,764,1793,549,799,46
929,929,268,450,7,1540,1819,1525,4,997,1929
1154,1154,966,110,1073,1859,261,1421,1034,1788,1547
1402,1402,450,127,1773,1602,971,1225,220,1987,1197
1270,1270,1045,1540,1624,807,1159,56,265,1710,747
375,400,1567,375,625,1149,1889,1942,775,872,1572
294,1505,949,294,1173,186,723,37,36,1492,118
1838,1838,1359,918,416,1322,154,1492,1573,130,1655
1213,1213,414,1199,1631,773,29,1421,1477,1551,1528
32,32,1820,1562,1322,171,71,1746,1786,1487,1644
236,236,1912,29,1438,1573,335,4,465,1081,1426
15,15,716,666,779,1767,1718,972,325,1627,38
862,862,1070,1527,1477,465,462,317,1977,1886,1485
305,305,51,483,603,1909,1533,1384,793,31,1987
848,848,14,943,1764,1320,829,846,1433,783,535
1112,1112,881,1526,1819,966,268,1929,1173,1493,822
1349,1349,1237,804,1810,1091,456,1934,992,1263,1256
1699,1699,1058,1896,635,63,1423,1320,683,748,1362
1938,1938,740,1598,1530,1518,1084,1930,1079,1850,221
113,113,1751,1150,390,1372,619,666,888,781,1112
574,574,1972,293,491,198,1903,580,1202,158,1257
359,671,359,1668,1292,1461,377,747,195,729,357
636,1326,1054,1083,967,430,89,1005,636,1431,1990
834,834,1356,1536,105,260,1975,838,560,514,224
89,89,967,1005,438,1326,656,1054,1431,1990,1083
1547,1547,1430,1516,1439,29,1257,570,120,465,4
1386,1386,1404,281,1222,1796,968,1303,1510,1172,541
1404,318,1453,211,1314,564,1386,767,305,1858,251
98,98,879,915,20,722,1111,1026,1010,1607,1105
701,701,905,500,181,1850,638,1536,1015,1877,712
1771,1771,1074,1594,819,525,512,1665,739,852,873
556,556,1040,1144,731,1729,1821,1834,1035,700,788
1794,1121,1577,1346,1901,1242,925,1955,1794,1652,1299
385,385,276,46,269,596,1317,1794,1103,1749,820
1914,1914,1526,1409,268,522,128,445,1237,150,654
1887,101,325,1918,1232,1316,1883,38,1925,1746,1712
1238,1238,442,686,549,426,623,83,1347,1636,447
1629,1629,1819,74,1173,1119,658,1128,642,1526,1493
597,597,1051,1501,31,1112,525,960,260,1975,998
767,767,1493,855,1563,1680,1513,917,1419,192,1976
457,247,781,1936,1746,1925,204,777,1546,1708,1490
1734,341,1734,1648,1865,971,348,1313,720,159,1798
1339,1339,371,403,1426,1528,1603,1328,379,695,1504
1300,1300,1817,1698,835,1227,1863,54,1149,306,328
1158,924,506,22,843,273,274,560,75,1239,956
1288,1288,1861,106,681,1463,1281,1022,1221,55,1103
1423,1423,1421,1563,218,1699,1896,563,1450,66,241
683,142,1089,1386,1747,314,46,541,132,133,1850
581,87,740,1203,581,69,811,17,1598,1927,1160
840,840,1975,1950,1112,757,1401,268,1926,894,646
1799,1799,1219,763,263,1910,1190,955,422,1896,162
971,971,159,1909,1387,221,277,720,1865,759,325
290,1240,856,295,660,1706,785,360,682,1575,1079
1963,1963,640,1670,853,1140,553,174,1421,1054,606
1005,438,1005,89,656,967,1148,470,1492,1083,894
1446,1446,1966,1652,1365,1047,493,1233,1064,840,1965
1487,1487,1167,1536,634,199,1313,1135,130,852,1429
754,899,47,850,754,39,993,222,762,298,894
1225,1965,1831,1129,969,1210,1068,1901,1652,19,348
944,944,473,619,1372,113,1837,1392,979,1401,1340
585,585,1668,1045,1270,378,1299,377,837,1106,1577
345,345,227,1562,457,1456,1641,1955,1298,1692,171
1282,1526,1282,109,1819,1210,1733,1392,272,1569,1177
138,138,1177,1409,160,654,972,268,1637,1081,874
1593,1573,131,774,1905,347,1019,1426,1518,799,276
1031,1031,311,1033,308,706,1032,455,1564,1747,548
815,815,171,1756,1009,1562,313,43,1369,1309,796
710,1179,344,740,1080,1667,641,174,1948,710,585
1595,1595,1805,149,1784,805,1124,1115,745,1416,1442
1092,1092,19,291,1338,1526,609,189,1215,579,1392
1060,1866,579,1060,1045,189,1633,1319,155,604,1119
205,205,1480,195,165,1511,1462,1228,326,952,1509
104,1582,1983,1277,109,1106,1479,718,1904,1210,967
219,219,1016,665,1055,136,1599,1853,438,729,1427
845,1884,337,689,1570,488,1409,465,1074,1377,837
750,750,630,948,935,1033,730,463,1381,1408,1690
1281,1288,1861,55,1463,681,106,1281,1221,218,776
1331,1331,1730,1854,1076,544,131,437,1012,358,1269
833,833,454,369,1216,770,1787,1743,1549,1287,464
778,16,778,1414,1547,1932,1533,1232,761,1120,1736
1803,1803,483,1178,982,1263,203,941,1363,1680,329
177,177,997,1899,1266,1003,356,208,897,7,1944
174,174,1140,595,1963,553,1689,1572,1361,1668,1328
1747,1747,1675,271,295,548,1079,740,1031,1899,1320
134,134,1907,1840,1666,1976,150,1669,1893,278,122
1221,1288,1861,820,681,1631,1188,872,1103,1572,916
1891,1891,1670,288,894,1069,1715,1318,214,363,437
1653,1653,475,1252,1637,1756,103,1009,1153,41,861
251,251,754,553,1140,1963,1504,1593,640,853,1287
1037,1037,739,1976,837,337,502,689,1493,1893,36
444,444,1290,1533,322,1625,848,1436,199,786,1032
1294,1294,850,1439,1406,931,1491,1740,1910,545,1384
1125,1125,1479,19,1904,1210,189,747,291,441,609
629,956,75,629,924,1965,1137,491,955,274,560
950,950,482,1544,1163,80,1335,123,765,1890,1242
966,966,252,881,1112,1465,1819,1055,1257,1068,180
752,752,1781,1394,9,1756,786,1167,1851,1032,1303
1546,162,1546,988,799,1538,723,365,247,1986,669
1685,1685,1329,325,78,132,1865,418,1618,449,1880
1952,1952,1897,1549,981,777,369,695,1492,1164,1860
235,235,584,965,983,763,645,1392,1375,326,643
1960,620,1268,1936,196,679,1512,584,1708,165,1502
595,595,1572,174,1713,1412,974,1140,722,440,1590
400,400,375,1567,1889,625,1942,272,1149,1001,872
307,307,1721,240,271,740,1927,978,1867,937,237
1492,1492,1293,469,369,335,1505,1368,318,35,436
539,927,539,189,19,643,1044,955,1526,160,292
1373,1373,1287,894,1303,145,1592,39,1953,684,1969
573,573,813,1399,1259,847,1272,1874,1872,1242,1289
1209,1209,1893,488,275,1462,584,689,235,1377,1375
1827,1908,313,1749,1955,1298,229,1352,1321,1436,258
447,447,1443,1986,901,1539,1690,1618,761,542,1379
678,678,58,463,178,1052,1559,922,286,1408,271
1058,1058,918,874,1327,1499,209,767,35,1736,369
1159,168,243,876,446,17,1019,555,1159,1488,323
1120,91,1120,1526,1237,1493,1392,1479,831,150,964
1342,956,273,843,1791,22,114,861,1445,924,477
239,239,642,739,1479,36,718,1569,1177,109,1884
1999,1999,684,1773,1779,1061,1805,968,254,1840,762
1157,1157,672,1342,972,385,446,687,838,465,1271
337,337,1375,1377,488,689,465,1498,419,37,1670
1946,1946,442,1272,1874,746,1400,721,1242,394,1636
1650,235,584,1650,983,1462,1209,1375,25,404,488
1215,1365,1623,1236,1215,1091,861,1174,477,1245,804
1779,1779,1303,1081,428,1980,459,1205,46,1406,1143
1271,1271,747,1710,1624,1045,189,474,1392,19,728
399,399,1066,748,727,1821,1571,73,702,1497,1504
1357,1357,1366,1810,1237,892,675,1677,1982,768,727
1539,1539,298,1738,447,871,1863,572,1329,268,28
969,1831,969,19,837,441,1526,377,642,1210,1129
1391,1391,1023,1682,717,1077,224,1530,716,597,199
1660,1660,253,745,213,1805,833,683,1460,1619,149
26,26,867,1670,1776,1799,1896,1540,1814,1081,1190
1670,1670,969,1831,755,531,837,160,642,36,337
1022,1022,776,1507,1211,1379,685,446,269,975,1598
46,1392,1929,747,1479,377,718,1271,189,1210,268
395,395,1962,1925,1449,97,428,1793,549,542,638
477,1245,477,861,146,717,1236,283,547,1215,1976
634,634,741,1487,544,1313,1490,1257,662,37,1494
1628,1628,1517,1026,925,350,1063,722,994,1188,1723
1263,1703,950,1767,1204,1874,573,1393,442,749,1242
1249,1249,413,605,83,1141,1733,1633,1580,411,1569
911,1842,911,1722,1970,512,1361,1513,1237,1357,1049
1706,1439,1706,1118,1143,966,1972,1073,1111,959,1406
1917,1917,415,227,512,457,229,1133,74,1045,125
407,1773,1176,1421,403,1528,1498,1213,469,371,236
686,686,211,960,1620,342,39,1459,148,1538,1014
1790,1790,138,369,1529,1055,969,1112,881,1385,1912
993,993,1542,926,221,1606,1965,1649,201,1027,152
1306,721,323,86,1631,747,1271,1045,865,1306,474
735,2,735,1340,1848,1694,1431,1888,38,656,1761
1394,1483,137,294,1466,1957,247,35,499,1490,1808
1053,1053,272,1567,375,1149,81,625,1936,109,958
1021,1021,180,19,1526,643,1392,1068,150,1210,189
1596,1596,59,168,1794,1090,1418,1667,1019,550,1311
1897,1897,1952,1977,294,1451,800,1466,1505,1467,298
1206,1173,1206,1505,1429,186,949,926,125,294,1542
1167,746,498,998,1428,1066,1272,1453,1716,300,1557
1410,1789,1999,1424,1172,254,1410,1041,635,1756,684
675,675,483,1237,573,1874,831,224,456,1842,1357
866,876,632,1630,1248,279,1775,733,87,1149,1794
745,745,259,1595,1244,1663,880,372,1124,1100,1278
1237,1237,1349,804,1841,1934,456,270,1091,1974,1597
1540,1573,1598,1540,1096,1159,706,236,1851,1079,1624
254,254,221,1424,1410,1598,1102,684,1999,1789,1079
841,825,1291,274,1158,684,487,145,1720,1348,491
1527,1527,66,1362,862,565,723,1113,551,1007,40
1535,1535,624,1078,103,1449,1840,833,68,1216,1845
184,184,1698,1254,238,408,339,776,975,1477,137
1745,1415,426,886,1014,1898,726,1238,808,1985,776
479,479,1881,1476,508,1828,1224,819,963,909,28
803,704,1642,1087,494,1555,586,157,1388,427,590
700,700,297,427,1220,590,19,1904,561,609,1855
1840,1978,1586,1840,867,1424,635,585,95,1273,1667
1455,1918,101,792,1017,1455,460,325,1200,64,1316
1451,1451,298,1951,1965,668,1021,118,335,1340,1438
143,143,195,357,812,88,1631,865,190,1695,1317
1832,860,453,19,609,1830,1569,1130,765,1479,189
